1486,11854 12671 12793 5444 11484 11591 14753 14735 9367 16798
1487,9438 25675 8242 5942 23799 21583 14452 24808 9591 18510
1488,17452 10009 180 4369 13715 23266 23457 24070 6950 10554
1489,2133 5164 6394 18841 13176 18593 22796 24566 22396 9565
1490,9511 15196 5150 15234 14554 7568 17517 19973 12142 18636
1491,2576 16901 919 4485 18561 20745 8878 893 14253 20461
1492,22198 19646 3222 14375 22040 13624 20766 3212 4106 23359
1493,17478 20308 4382 10396 6536 3643 19987 9339 24663 9435
1494,10834 2426 23154 10594 1583 23141 16928 9701 6734 4878
1495,13294 18984 3630 3497 23154 17156 23133 10908 7271 1573
1496,7883 17668 24070 20308 6691 21512 14684 1066 14626 5516
1497,17371 15394 25044 16897 25407 24383 13703 14020 20746 5475
1498,9243 9445 4055 19833 6551 22730 21275 23258 13236 12915
1499,4502 19874 24355 18419 20308 17668 4257 5581 20553 11737
1500,15903 17517 10994 7144 16775 13497 7426 16489 19536 1492
1501,23154 2426 10908 10834 25407 19033 10594 6327 21042 5930
1502,14253 19123 11925 15144 23109 1566 20806 21123 10820 14406
1503,3630 21909 2004 1705 19755 12589 5165 21912 16530 12225
1504,21062 1863 1947 8560 4940 13541 17760 19524 4959 22645
1505,497 18793 19426 9769 15910 15559 13424 12048 8097 22356
1506,13424 3037 13231 3456 14488 5032 12158 14315 8558 19426
1507,8097 2236 17156 19709 1056 7095 1240 13503 2269 2426
1508,17681 16522 10752 10851 10240 13578 14839 1580 13532 24075
1509,3037 5032 13424 12048 9662 19426 12158 15559 497 18793
1510,11792 5717 18190 13541 2333 12341 6088 2300 4620 6767
1511,23886 20314 20774 16400 17845 15954 7718 21787 17229 17212
1512,12914 12214 7583 5952 16394 8150 21373 5581 588 8709
1513,24484 15764 8304 5412 8064 4668 24093 57 17820 10785
1514,19007 24546 12230 1205 17823 18547 8805 25209 20857 9135
1515,9591 17820 1947 1863 19822 24680 8064 17813 21005 15764
1516,25093 25398 24076 4411 615 23020 16362 21327 7728 7095
1517,12038 17715 12211 9699 17054 23447 23904 16333 6151 3651
1518,6446 25407 12601 8990 14356 10467 2426 1242 5044 20999
1519,21298 17078 8060 5740 3168 12865 706 9873 14435 1373
1520,15394 7114 22438 16223 452 20746 4215 5942 25693 23981
1521,15764 24484 8064 17820 24093 5412 3997 8304 14865 57
1522,22766 19735 195 12719 15007 7728 3871 18293 4502 6952
1523,11072 16179 525 7639 9339 24481 14978 20290 11328 20108
1524,4620 12341 18872 2300 2090 10142 9851 13030 23258 454
1525,15764 24093 8064 17820 24109 5412 18569 18122 6897 4668
1526,25596 6708 5952 19875 15169 20974 3580 25133 2118 6212
1527,7363 15903 23651 6208 9555 2679 13257 9580 16630 18317
1528,23154 15691 9555 10594 10834 1583 6734 23141 10981 18392
1529,12061 9851 16503 9050 25675 24075 2333 1863 10786 22356
1530,17185 6520 25063 11775 23535 24594 1898 16968 3842 6539
1531,10269 9438 23600 25675 5942 19709 7494 16630 19480 12061
1532,10792 11533 9555 8860 25407 22010 4837 25596 3737 358
1533,17209 2426 12050 25407 21920 4980 13711 10981 13136 9733
1534,8826 12680 9438 15349 21665 5481 21256 7914 2159 679
1535,8529 14354 14973 12713 18949 14396 12839 23398 16353 11468
1536,24075 10269 25675 22554 9851 10786 15564 18293 13118 11792
1537,23154 1583 10594 18392 15691 9555 13136 11340 8316 10834
1538,12601 21042 25738 679 4351 5930 22121 19852 19452 16772
1539,195 22554 5152 24724 22224 8990 25675 1307 14382 561
1540,12158 13686 4825 8709 15650 25342 6198 11357 8549 14895
1541,23568 24015 22359 5331 7117 896 10269 14936 13313 13311
1542,23280 2909 14727 16688 22074 17976 3622 5038 21066 10173
1543,14272 4432 14384 6446 17655 10756 25265 22500 21893 25013
1544,5952 3737 20863 25407 11533 25596 2426 6708 6878 8860
1545,3037 5032 4936 9769 18793 497 7267 15559 22385 22356
1546,23192 19585 18636 3971 17546 7547 18173 22121 21712 278
1547,1258 24197 25924 24355 23004 10753 24070 23847 20308 25077
1548,15564 18293 22554 12061 4512 561 10786 9438 9851 942
1549,3037 16203 5044 6316 20345 20544 5616 22655 16786 16388
1550,2712 8667 22500 6374 20146 2705 5078 10269 10363 3541
1551,10887 3668 12742 2641 11741 562 4528 18146 14220 25491
1552,10979 19922 4083 4966 6781 22300 3348 13764 14350 275
1553,22979 12045 5129 802 7467 2665 7462 19709 17723 8660
1554,11278 20353 5078 11792 23179 2835 23258 23530 20662 15579
1555,21091 1555 13210 25366 16119 2222 6570 22360 11397 15583
1556,9591 15881 1947 18122 8937 13751 25665 11730 14605 4979
1557,22121 1436 6734 22445 681 7908 18317 6198 20146 2426
1558,2105 15374 25741 5815 21675 22800 5834 15635 24794 7109
1559,15903 9041 19498 2570 14554 2596 13183 21161 22731 22499
1560,9515 24075 2533 281 6446 2278 5862 22554 24098 16327
1561,10651 4553 5218 3188 8183 443 15271 17156 11772 8631
1562,20308 14684 19874 24355 10073 24197 4502 24075 18399 20706
1563,14491 902 25738 17484 4825 8850 3135 12664 1022 21285
1564,11197 21161 5495 1915 6047 21712 20238 11354 21395 21355
1565,13837 5717 19704 15599 1611 6108 19114 19781 13236 25693
1566,24586 4341 17407 8517 5626 10175 6264 1898 2757 17185
1567,484 2001 11121 17013 10162 20688 23468 6446 24948 15196
1568,19089 17209 2426 6878 25407 20095 17723 9733 23600 10834
1569,17216 7884 6315 10314 25031 6872 1392 3949 12968 11377
1570,25209 19007 1373 21363 1959 15564 8667 20308 19429 20857
1571,4502 18419 14684 24355 13552 20308 11737 10418 24985 341
1572,15583 24075 24484 3942 13873 25354 15724 15764 18930 18122
1573,25663 4070 9249 25645 25424 14565 22500 3365 15614 19378
1574,4738 8660 16721 12230 14436 8019 20910 20308 23481 2921
1575,5032 5025 8300 13231 13424 8709 5982 14488 11208 12158
1576,2426 15691 23154 9555 10834 23141 10594 12818 6734 7095
1577,195 22554 25675 12719 561 1665 9930 19332 2678 10301
1578,21042 9607 3913 17427 19655 23917 10951 12214 16577 12165
1579,1480 3835 22535 1355 5878 25022 7885 15923 20560 21583
1580,13763 12194 24388 22758 6612 875 19518 11871 17643 4289
1581,18190 15459 13541 9284 23536 11792 21854 22646 12341 15327
1582,2678 12538 1307 24075 17156 7728 561 894 5942 25675
1583,19724 22407 5478 7886 716 640 9213 10365 3514 24786
1584,24075 24423 12142 7568 22647 14972 25837 9531 9620 8920
1585,3744 5469 21061 14141 13887 1064 7550 1846 1869 12730
1586,12876 20662 21035 12244 24173 7690 11854 471 20373 3418
1587,25539 23426 25347 9060 20834 25044 15161 8424 13969 22261
1588,18262 6500 24355 23741 9929 14574 16909 24062 18915 21470
1589,8475 9063 25209 1205 10159 9135 3214 2840 12230 9520
1590,5522 16630 19709 19089 11091 19525 23481 23600 13294 17723
1591,23154 6734 9555 1583 18392 15691 9701 22848 7991 10908
1592,24075 25675 10269 22554 12061 24894 23799 8538 13118 19401
1593,4257 2690 4760 10123 13731 15740 20686 7494 1258 1031
1594,14413 7839 8593 19007 4738 18343 25839 20236 5912 15664
1595,1329 19166 23141 10838 19992 2653 7728 11295 11311 15271
1596,10792 23154 12050 1056 6734 25407 2426 22651 17209 10834
1597,9620 12719 9526 8593 23430 7355 9863 4738 7810 7006
1598,12670 21761 24075 14561 25209 16734 2021 7604 25620 11558
1599,14220 23031 23568 10428 10404 12080 13837 20301 498 8068
1600,9851 10786 25675 10269 773 18122 9438 1863 15034 4620
1601,22500 8079 20613 8667 4384 8100 7424 20244 9403 18245
1602,4620 11792 2868 15459 6088 23457 22646 9218 3983 9315
1603,1968 9725 11344 15474 20844 13776 23657 8894 25134 7494
1604,13625 2278 24875 22882 21024 10604 10443 11321 25675 5138
1605,2388 24827 12214 15903 18367 15196 3752 7144 21657 20841
1606,9851 10269 10786 10327 16503 24075 942 18293 23711 13219
1607,8990 23141 15691 17229 9555 4878 1583 8097 10834 1240
1608,19089 7494 23600 2665 20146 19709 16630 3165 23244 19480
1609,1573 5966 18793 8709 17039 25138 5671 20087 823 14974
1610,2996 2839 22730 24075 9438 9388 24340 13196 10990 22788
1611,1547 19518 9241 17586 5187 21139 8295 12454 25741 14017
1612,2132 1055 6617 1310 13282 6311 9647 25005 4297 25530
1613,7883 24228 24985 22965 6132 25760 1467 13552 6770 9657
1614,21505 762 9526 4025 6096 25526 7839 1871 175 9135
1615,7965 18859 12227 2572 18499 14354 23060 24475 25407 14272
1616,5717 13837 14220 2641 25491 12742 4528 23127 8544 16112
1617,19480 6198 8538 8544 19910 10298 11366 9676 15830 9851
1618,18540 1738 22570 25798 20448 8968 16562 13271 1146 14444
1619,25407 16928 12818 10981 1583 18392 10594 9555 23154 7095
1620,4620 6088 5717 12341 8811 23457 17628 2333 921 15327
1621,21552 20148 20496 24621 15830 9243 14023 22511 13219 8704
1622,4541 11320 22191 9957 25557 19624 18365 607 24194 19074
1623,8560 9591 1863 9018 18122 13628 22860 22645 22633 15906
1624,19089 17723 11979 25013 5044 24355 7117 6964 9438 13118
1625,9934 1920 25868 2061 17464 12158 7074 23951 15562 12906
1626,12407 5259 7691 6774 9573 3943 4106 15256 20679 10981
1627,12914 23763 1113 11812 12162 23670 25407 8322 7742 8675
1628,24760 4042 18805 19681 2327 22805 1766 11755 5458 22768
1629,2274 25561 22795 11592 17668 15562 19669 2243 5330 16302
1630,9243 21552 4966 1897 6088 14271 20980 25407 1427 4625
1631,25596 3737 5952 19875 22801 3580 6708 6212 21511 15169
1632,22757 2318 20877 7797 4546 3790 5967 13931 25659 6433
1633,6374 5942 23035 1888 1307 13138 8114 24320 18804 817
1634,22500 14684 4369 17452 20146 8667 7494 6612 4811 9438
1635,20308 22378 13915 19293 3400 22278 22421 8063 11634 9415
1636,14488 3456 13231 5032 17724 13502 974 10540 2770 17685
1637,5044 13294 25407 13711 20146 1583 6198 11295 9555 8894
1638,18190 23536 4620 2868 8920 15327 5717 12341 2300 9591
1639,8860 19875 15169 12050 2426 22010 9555 22848 6708 18392
1640,20496 9345 9851 19332 13707 12061 9591 23568 20108 17787
1641,21552 24472 18122 25333 9851 4927 8811 23711 20950 773
1642,24586 6539 868 23535 3271 19691 17407 22018 24164 508
1643,10792 6734 22010 23154 10345 18452 18392 2426 25407 10594
1644,22554 24075 7202 10786 19564 4512 25260 23485 15564 18293
1645,9555 11834 1583 15691 16928 9701 5942 25675 9465 12214
1646,22646 25693 23666 7629 6926 17092 23583 23299 20301 22356
1647,22121 25407 15691 16772 4824 3812 24508 9992 8249 23141
1648,466 19389 21552 7992 24850 12061 24577 773 4927 10327
1649,4454 12211 8343 5942 17842 15538 16609 18948 11758 22549
1650,11830 5942 4533 6125 17013 8990 10653 13226 16267 18469
1651,19089 23481 20146 7494 6198 19709 17723 19524 17760 16630
1652,21042 16772 17877 12601 2426 19033 19852 1463 13703 21355
1653,3127 18486 19525 2665 20095 9293 22885 25623 4564 11604
1654,4257 15844 10073 7583 9658 19534 9225 15317 1495 1230
1655,5664 16197 17820 8304 20308 10601 10910 24484 15583 20829
1656,3037 15559 22548 8709 15778 9716 22835 7267 18793 7611
1657,24481 1258 10996 25868 3895 24355 24014 12722 19480 2665
1658,14684 4502 6612 20308 19010 19874 18399 6500 17668 1055
1659,24200 21510 10328 20986 5733 31 13993 4768 2126 15159
1660,2492 9555 25596 6734 5 6212 8894 8097 23154 23133
1661,13226 19468 8826 24948 18469 16267 24355 10269 8990 7753
1662,16772 19468 8097 8150 24577 14272 7583 23154 9673 8990
1663,16772 19468 8990 14272 15729 15691 3812 6446 12601 23154
1664,15379 24591 14339 2631 7147 23218 18980 1284 8654 8655
1665,17877 25407 10467 6734 9673 23154 2426 8909 16772 8990
1666,1397 3506 7553 10592 6319 12839 12257 15275 23426 7487
1667,11083 17668 13663 6691 10073 24070 15749 7093 14182 14902
1668,23448 2462 993 18122 9703 19379 10394 13982 5934 10033
1669,25974 8661 8651 8652 8653 8654 8655 8656 8657 8658
1670,7259 17512 5424 5032 25923 4458 23341 23433 16931 19775
1671,18293 22128 6294 18443 5942 22750 18804 942 9851 1888
1672,22128 6294 25046 5185 22750 11923 21342 5838 20934 22991
1673,18456 22765 13797 16562 12323 19591 2459 1634 19480 14129
1674,16954 20894 21369 1999 2369 25356 22331 25553 12748 14317
1675,8097 12914 3921 7742 8322 25676 18263 7583 25655 25596
1676,25675 9438 5044 6374 22554 15270 24314 18317 10590 24948
1677,13711 25675 11340 8491 3551 3736 19468 11959 16494 20240
1678,2306 6532 8851 6943 3042 13187 21447 8655 8656 8657
1679,11533 25407 13586 5952 3737 15169 19875 2118 3580 4541
1680,17663 12891 11844 16945 20202 10748 10081 3792 11419 11855
1681,4281 13578 3250 5235 15523 17681 20829 16218 25218 6918
1682,15327 18190 5717 13541 7885 23536 11792 921 23258 15335
1683,2426 23154 15691 23141 9555 13711 6734 7095 10594 1583
1684,17546 18636 15562 15903 20841 3556 10081 5150 3971 14192
1685,22554 25407 9438 24075 23154 18293 10269 10594 10834 12923
1686,17115 25693 13233 2688 4811 15592 18790 23202 25675 2989
1687,1753 21194 18975 12664 2236 7063 7908 18984 18930 5044
1688,22554 18293 12923 5942 9438 10269 4512 9851 14595 3551
1689,15686 10269 12142 5203 11854 19308 3677 13506 7074 3261
1690,3551 17860 8491 15298 7487 19282 3547 4296 24075 12996
1691,15052 16641 13508 10833 12227 22824 19707 10269 1898 24586
1692,12914 24577 17819 16394 25407 7742 8709 7013 12214 15844
1693,8990 12601 16772 4390 22121 23463 5986 12319 7095 10653
1694,12061 8811 9591 5717 25071 466 11792 13363 23299 771
1695,22554 24850 7337 8693 12061 18293 25491 4560 16295 6919
1696,4502 14684 18419 24355 10418 5581 6612 15363 18512 1055
1697,8544 466 11452 1863 22511 8538 20148 10972 16684 773
1698,15145 2333 23457 18190 21854 6876 19180 1564 19114 3410
1699,19536 14920 22654 4218 19704 25974 8659 8651 8652 8653
1700,7639 13764 525 9657 14593 19922 4638 3169 2751 16767
1701,7965 8896 12227 18859 18499 13833 14354 24475 12670 8972
1702,12914 5469 13887 4147 21061 13294 1846 8337 1064 25676
1703,12158 8558 13424 919 4817 19808 22548 17392 1705 16462
1704,22165 6953 6988 16104 21620 9798 22601 9320 127 5957
1705,8690 25013 22500 12033 21947 1038 7847 20421 7709 1479
1706,25013 6612 20373 471 25645 13438 3418 19786 4195 18552
1707,16577 21355 19033 3812 7095 15196 3157 8999 20520 418
1708,11925 20013 4825 3034 1815 25752 5918 21882 8363 10838
1709,11295 6446 5044 19089 15196 5497 8990 15691 16772 18317
1710,14684 4502 18419 7883 20308 1714 24355 15363 17668 15754
1711,3803 8114 15245 6217 9680 20293 10166 23035 6114 22788
1712,2996 11716 10565 7313 25338 20122 21223 4771 8920 22955
1713,25407 15691 10834 1583 2426 10594 9701 12818 10981 22848
1714,21042 11197 19875 23086 23917 14319 7946 7583 16669 25596
1715,18045 3833 15764 9947 15679 4803 8324 6906 11234 10986
1716,4147 3744 5469 22121 16651 13887 14141 18317 13928 16880
1717,23937 6088 22730 21062 217 22291 20901 12550 12787 23056
1718,19114 25491 20496 18692 11796 5717 11792 12061 13837 5906
1719,14373 5711 22359 22646 9337 6088 11792 9315 20726 23127
1720,4147 13887 25407 681 19769 16651 1869 1846 7550 6164
1721,20308 18317 18997 16465 24894 15687 24075 15636 4966 1947
1722,7494 19089 20095 19480 23600 12409 19709 25407 17723 23481
1723,15903 9370 17546 17456 18417 7144 6446 20841 9511 1005
1724,13294 6607 22554 8894 681 15270 18317 18984 8685 9511
1725,10788 12567 16192 18822 23457 11993 2302 4369 14373 11910
1726,17820 18569 4803 18122 5412 57 3997 6897 10807 17284
1727,8079 8100 7424 20637 9398 8062 19982 20917 5099 14743
1728,21373 24577 8097 23086 19823 12214 19627 7350 3264 19633
1729,3020 7993 22498 20686 6901 15486 25005 6654 13282 22466
1730,9438 17065 9851 2468 2899 19781 8811 19114 10269 2493
1731,17668 19874 25013 22378 9942 25957 627 11295 4502 8894
1732,16810 15997 3251 5936 11133 16223 452 9060 21228 21297
1733,20969 8396 25868 25596 1242 17370 17586 19875 7823 15640
1734,15234 7109 24567 18419 10617 15778 25 11452 15903 5179
1735,3737 25596 3580 13136 19875 9733 6212 15169 2118 13663
1736,12486 894 12703 25675 22189 15877 18194 9551 17860 5452
1737,7851 14769 12158 10437 8709 2059 6461 5870 1009 7388
1738,19220 11357 8987 13686 13867 24255 1211 14253 617 968
1739,4620 12341 9029 8538 13541 1214 10788 22646 15335 17964
1740,13764 3668 16112 11987 4528 14220 11741 5717 25491 5489
1741,19468 17229 8990 191 5218 7095 2837 4909 681 22372
1742,24484 24093 8064 17820 8304 18122 5412 4803 3997 10807
1743,6860 2235 24075 12614 601 12629 8516 25101 18285 13162
1744,4878 8322 11535 7013 7583 25407 8089 17819 5952 8704
1745,25407 8547 22554 557 21051 7940 6454 13231 17083 21216
1746,19089 7094 8894 19332 8431 8740 13955 19709 7494 9869
1747,22313 20212 19007 17525 24546 14104 18427 7839 9135 25458
1748,5923 1154 13118 25675 3830 17481 3837 11733 18739 16562
1749,7883 20308 5899 19875 22801 13586 2118 24355 4257 20863
1750,10979 3348 12742 15830 16179 14593 20401 21552 8544 19910
1751,5942 3551 12923 6446 894 8580 10004 8508 101 5646
1752,13091 6374 8538 5942 23035 8114 1888 11533 24320 817
1753,6383 24383 19028 7012 7979 6985 5969 12670 9017 12604
1754,6708 13663 5952 13870 25596 11533 4366 15169 24355 19641
1755,10269 9438 2426 11295 25407 25675 17525 19033 12601 16772
1756,9050 22359 12293 25903 16996 14777 8811 10212 12550 24778
1757,25974 8661 8651 8652 8653 8654 8655 8656 8657 8658
1758,25974 8661 8651 8652 8653 8654 8655 8656 8657 8658
1759,7494 5942 20146 19709 23481 8894 9851 2665 12061 14895
1760,18317 20095 5522 17787 13294 24209 25679 20146 23189 17723
1761,15844 12214 10594 1583 6878 15234 17233 6734 7583 10781
1762,10594 7727 15691 25407 13711 20 18392 9555 6734 23600
1763,13433 13170 6419 14867 16893 23157 7818 5912 11623 12611
1764,4502 19874 24355 20308 18419 17668 15234 20553 5581 4257
1765,983 2643 5966 290 9863 14356 22010 14801 17884 20969
1766,25675 13588 22189 3305 17929 19564 23888 5380 942 16195
1767,11881 16670 23777 20449 17669 24240 18536 4680 14535 9146
1768,21552 2996 22554 867 23711 22128 4966 20496 12061 10786
1769,17156 3656 22594 25407 15131 15903 946 18604 18632 1776
1770,8062 22500 18245 23280 4384 14374 2153 8667 24723 14743
1771,19480 21552 17760 11452 13707 13797 22359 19910 20108 22617
1772,9851 5906 25693 23127 5717 21854 14433 17858 11792 9312
1773,19922 10979 4779 17206 3348 2751 21552 24597 14593 5859
1774,8920 2996 10036 7902 19094 6781 4966 15906 25675 1863
1775,15257 9697 23812 5942 13438 15959 7494 15437 3650 7835
1776,20308 20841 7109 6401 24268 18246 5593 16871 22770 19429
1777,25675 5942 22554 23799 15564 8538 1888 19308 19089 24850
1778,9851 16826 9678 14433 207 24596 8054 8930 3810 24260
1779,10999 3986 17305 23645 9690 7927 25138 11130 12107 24248
1780,18317 7063 18984 10782 25709 15104 8143 12756 16591 11535
1781,2001 23651 13226 11848 23398 484 16991 10162 7363 18555
1782,24075 9851 10786 22554 11792 8811 25693 18082 9438 24472
1783,8544 11452 6636 21975 4966 1863 6781 1398 1639 23568
1784,24093 15764 18122 7471 8304 24484 24109 5412 3997 19917
1785,6708 15259 15169 11533 3744 3497 19875 25133 3737 4017
1786,8097 20146 8322 12602 1240 17070 18538 2426 11535 5952
1787,7494 2665 17723 23070 4257 23600 22402 11900 20146 17068
1788,1848 8990 13928 23906 6446 5044 1022 3812 9370 24630
1789,15691 1583 10834 17156 10981 18452 9322 16906 6878 21920
1790,23858 22121 3855 24746 21629 10537 3894 17081 674 4902
1791,19332 11295 7055 2533 316 3397 18655 8986 1064 7908
1792,13424 8300 21321 13789 8709 51 22857 1885 13502 2767
1793,11533 22801 16105 25596 2962 21857 23774 5899 2232 2070
1794,22342 21802 1855 21563 13756 15330 20911 3689 256 14301
1795,10979 4940 962 1863 3009 9591 18893 13118 24597 13764
1796,8544 1504 20496 4209 12840 11452 20148 5717 9657 23481
1797,24561 8693 12061 23127 22602 20230 14433 18432 25724 19255
1798,15559 20300 8709 15910 3037 12048 7267 5032 15778 7611
1799,4620 3460 20496 3236 9284 5717 2339 1473 25515 14936
1800,2426 22010 10834 21920 13136 10345 3447 11991 23154 8316
1801,9555 10834 23154 10594 8097 7095 18317 6878 10792 19709
1802,377 644 9135 7839 25526 762 13810 12087 11623 5076
1803,23037 10610 17713 7402 19451 1415 360 18374 9528 20905
1804,1869 4147 5469 3497 3744 5763 20422 14141 8986 21061
1805,18119 20706 23359 21277 15513 14216 2692 18392 4614 15196
1806,13374 20353 20662 1524 9663 9288 6116 2392 21547 24515
1807,9591 1863 8920 14385 22645 4100 25682 24093 5412 13628
1808,21552 20148 14023 20496 13797 11452 8920 11384 24410 12056
1809,4502 7883 14684 18419 5581 5078 17637 20308 12214 10418
1810,8544 22511 2996 20148 8251 4927 1863 19910 13797 466
1811,21857 8268 17668 9327 8544 20308 24355 11404 18186 14684
1812,25675 18293 561 22750 942 3803 22139 25046 24075 22554
1813,24075 9438 3803 12923 7202 10786 23485 12061 22750 15564
1814,15327 5746 4620 6239 7885 9050 3337 7313 19480 11792
1815,497 3037 8709 12048 9769 20300 18793 7267 13990 22548
1816,17156 3188 16641 7965 13508 18859 25676 5571 14354 18931
1817,9438 25675 5942 12061 22554 9851 23799 10786 19089 25407
1818,23154 15691 1583 6734 9555 10834 23133 17156 12818 624
1819,25539 11969 9060 11848 21297 14962 7752 10208 1153 5936
1820,13294 13226 19089 3656 13845 2174 2945 11295 9716 18798
1821,7850 2985 25457 23280 11646 9174 4729 15032 4284 25778
1822,19429 12563 8395 15990 2304 9477 6163 15234 6652 20108
1823,4927 15830 1447 23909 19480 8544 11658 7601 23850 12734
1824,24423 194 22594 4878 4066 16772 10766 12638 18931 23398
1825,15420 4048 23875 16860 22987 18976 19987 3708 25013 3546
1826,1863 2996 4940 24340 21859 466 8560 20711 6781 8544
1827,2127 1739 11854 1055 3840 7117 609 11557 4195 1435
1828,24093 18122 15764 4787 10865 21005 25664 7471 3997 8304
1829,4423 201 17561 12195 10762 16897 24011 3631 8758 23255
1830,6401 2196 16443 1282 18605 10745 3016 4649 20480 21254
1831,14684 20553 21697 1258 6612 1055 15207 19874 8769 10418
1832,10792 25407 6878 10834 18452 18392 15691 6734 12050 13136
1833,22616 10919 12992 24577 24824 11114 25778 4112 12602 8491
1834,341 5284 24985 913 24033 13724 13170 23975 19258 14188
1835,5942 12061 23799 19332 9345 17723 9438 10786 3942 18293
1836,9438 6419 1959 3966 17130 1745 21691 12230 9786 13433
1837,19089 23600 2665 18984 14895 8431 7494 19480 20173 9664
1838,2426 15691 23154 9555 7095 10834 13711 12818 10981 9701
1839,13707 19833 15327 5717 24224 11796 15906 6551 23127 433
1840,2426 9555 5044 4878 15691 9701 7095 7991 23154 1583
1841,8080 9404 3953 16687 15838 8881 24415 7703 24545 3882
1842,19089 16630 20095 23481 12409 11658 7494 18317 8894 25873
1843,13763 8396 10747 19518 12158 15903 15636 13742 12194 19589
1844,8544 20108 13628 2996 21552 13541 14023 11384 17493 3152
1845,6659 364 9050 18293 16083 14456 23711 16471 14291 4241
1846,6446 18500 17013 9155 11043 25407 20918 6799 25951 15060
1847,19094 21859 15906 21552 1863 8920 14385 9591 23536 6781
1848,17299 1848 22121 13102 14356 18173 16330 4031 9056 961
1849,6151 9699 12038 15743 25205 4454 17054 25385 20154 24090
1850,3037 8709 497 25596 12048 5952 7267 9662 13424 18793
1851,5084 7426 17586 10994 20460 12271 15083 23269 6629 1547
1852,12710 19480 21552 14978 6239 817 7313 19235 23056 773
1853,17033 4891 13118 20632 8555 7461 17358 863 11493 19200
1854,24477 10073 17879 491 17168 12324 14494 5952 1714 17668
1855,10834 20648 20833 21629 17070 4502 10073 7883 24070 19766
1856,17229 15079 15673 352 25675 13957 3251 8545 10904 7361
1857,25013 12886 2972 25387 24420 4063 12347 14451 14401 19518
1858,16726 3579 17908 25034 23405 15733 8339 1702 12381 4184
1859,2972 13154 12187 7426 20624 25387 23741 21674 24355 388
1860,23530 20662 23179 3625 24442 7412 5632 5395 23921 1942
1861,3037 13424 8709 497 9769 9716 51 22540 18793 7267
1862,773 9851 13118 8811 10786 5717 15812 7075 25675 23909
1863,19332 2354 5469 7237 18317 12134 25738 17443 588 1068
1864,9741 10994 25083 6629 5084 13388 19536 1492 25712 18106
1865,23737 17680 3631 24289 13890 620 23906 23777 16670 16816
1866,22497 9409 25662 22579 5489 4638 21876 10516 24153 3934
1867,1863 8560 18122 14895 962 22860 11549 8251 9558 1947
1868,13552 341 5284 1205 24033 16124 17130 19258 11623 16011
1869,23154 22121 19092 20 7995 14838 4017 14383 4432 8990
1870,18122 1863 22645 1947 17820 19822 15764 24484 13628 8304
1871,9591 8560 15764 4603 8064 24109 4940 2463 23043 21005
1872,4502 19874 14684 16365 24355 1816 5581 8712 6612 10722
1873,15881 18122 9591 9910 24680 11366 3659 10807 14982 25665
1874,8560 1863 9591 18122 14684 19874 22645 15906 21552 2930
1875,25169 2932 3619 9591 773 18268 10132 17865 17760 20807
1876,18122 9535 9018 19118 15881 22845 9591 8524 9243 1504
1877,19832 10420 6011 18373 6962 6166 16908 1660 21001 17810
1878,14684 19874 24355 18419 20308 7883 5581 14137 20368 20490
1879,19252 16200 1579 12841 13046 10090 12470 4298 1694 21723
1880,24075 22554 9438 10786 12061 9851 5942 12923 10269 3803
1881,25596 3737 3580 11533 21053 5952 13586 25080 6708 22853
1882,22554 7728 13465 24075 16902 6632 11459 16819 21469 5078
1883,14684 4502 20308 6612 19874 19010 17668 4257 10418 18399
1884,6018 17563 1224 9352 16519 23071 20161 25550 1710 25354
1885,19062 20290 15490 21552 773 7639 17503 2759 9943 1398
1886,11533 2789 2118 8984 3737 25133 15169 13065 16105 19875
1887,24075 11717 20292 19076 9819 22288 15188 14856 16465 13291
1888,16257 7412 5078 8430 23530 1687 826 25829 18607 15579
1889,4152 4502 18512 22282 19874 17525 7883 386 5994 2159
1890,9591 1863 15764 9018 2996 24093 17820 8064 11549 9851
1891,7494 3037 2665 12409 20146 5032 19089 25407 12158 23600
1892,24075 10786 12061 22554 5942 18293 10269 15564 12755 24894
1893,5717 15327 18190 13541 12341 9284 7885 921 23536 8285
1894,22121 17723 19089 18317 24128 19028 7063 20095 25679 7494
1895,13711 25407 18452 11340 23141 1583 2426 1642 21720 25827
1896,304 14684 8593 24355 4032 8395 19007 2216 7993 21912
1897,20496 7964 8524 867 2885 8544 17212 7575 19013 13219
1898,8894 18984 19709 7494 16630 13928 4502 11658 22121 3570
1899,22984 24546 11702 2281 8477 25209 18547 22593 25365 11470
1900,13693 24805 20308 25013 20553 10362 21428 8268 5957 20075
1901,3092 24425 20948 5518 22941 11550 1712 9267 13433 19874
1902,15234 13303 15778 15903 5179 11946 17704 16529 7109 10073
1903,8316 10792 24874 22010 21373 18392 12214 7564 18452 23154
1904,8304 24093 8064 17820 15764 4803 57 24109 18569 23071
1905,8529 12730 14396 14155 3497 6018 13887 1869 4147 11468
1906,24710 25766 23805 1205 1225 851 4915 22052 23799 4346
1907,4338 21467 2597 25974 8662 8653 8654 8655 8656 8657
1908,22930 4272 16698 10901 13354 3931 9047 1201 18956 14318
1909,22500 2153 8062 8667 25737 21286 18782 20308 24358 18984
1910,25675 18317 16629 35 5044 3397 19342 9076 4241 3803
1911,24484 15764 8064 17820 18122 9591 5412 10807 4803 4668
1912,6926 9050 10789 14418 23671 13308 6088 16552 4620 20130
1913,3804 6239 25068 3768 6759 21192 2300 16849 16957 19836
